,complete_address,price,log_price,Lat_,long_
2653,"43404 SE 76th St, Snoqualmie, WA 98065",325000.0,12.691580461311874,47.5323251,-121.83247970000001
2654,"8816 Venn Ave SE, Snoqualmie, WA 98065",516000.0,13.1538620444637,47.5201432,-121.86973870000001
2655,"9225-9305 Mitten Ave SE, Snoqualmie, WA 98065",386000.0,12.863592648446968,47.530639,-121.83053000000001
2656,"34623 SE Leitz St, Snoqualmie, WA 98065",479500.0,13.08049917330563,47.522251000000004,-121.8774908
2657,"7206 Douglas Ave SE, Snoqualmie, WA 98065",449950.0,13.016891744462095,47.5279815,-121.8762768
2658,"34604 Cottonwood Dr SE, Snoqualmie, WA 98065",440000.0,12.994530005894443,47.533743,-121.8788107
2659,"9129 Nye Ave SE, Snoqualmie, WA 98065",536751.0,13.193289578804034,47.530639,-121.83053000000001
2660,"34809 SE Garden Ct, Snoqualmie, WA 98065",725000.0,13.493926933836812,47.5405495,-121.8755706
2661,"34115 SE Ash St, Snoqualmie, WA 98065",633634.0,13.359226779658782,47.530639,-121.83053000000001
2662,"34006 SE Salal St, Snoqualmie, WA 98065",762000.0,13.543701834668783,47.530639,-121.83053000000001
2663,"7075-7131 Thompson Ave SE, Snoqualmie, WA 98065",574000.0,13.260384675301703,47.530639,-121.83053000000001
2664,"7219 Autumn Ave SE, Snoqualmie, WA 98065",482000.0,13.085699393032737,47.5366474,-121.87077620000001
2665,"8527 374th Pl SE, Snoqualmie, WA 98065",454000.0,13.025852477023484,47.530639,-121.83053000000001
2666,"6731 Silent Creek Ave SE, Snoqualmie, WA 98065",620000.0,13.337474757021274,47.535709600000004,-121.87964170000001
2667,"7670 10th Ave NW, Snoqualmie, WA 98065",358000.0,12.788288265382837,47.531285600000004,-121.83389040000002
2668,"35019 SE Curtis Dr, Snoqualmie, WA 98065",600000.0,13.304684934198283,47.5339956,-121.87548390000002
2669,"7325 Heather Ave SE, Snoqualmie, WA 98065",490000.0,13.102160670086809,47.5334523,-121.86601609999998
2670,"8406 Railroad Ave, Snoqualmie, WA 98065",235000.0,12.367340793126296,47.530639,-121.83053000000001
2671,"6525 Cascade Ave SE, Snoqualmie, WA 98065",925000.0,13.737549016494562,47.539662,-121.86820490000001
2672,"7001 Autumn Ave SE, Snoqualmie, WA 98065",480000.0,13.081541382884074,47.5366474,-121.87077620000001
2673,"7102 Curtis Dr SE, Snoqualmie, WA 98065",605000.0,13.312983737012978,47.5381766,-121.87530690000001
2674,"37927 SE 82nd Pl, Snoqualmie, WA 98065",670000.0,13.415032991367148,47.530639,-121.83053000000001
2675,"7621 Orchard Ave SE, Snoqualmie, WA 98065",339000.0,12.733755386362587,47.531564,-121.8495477
2676,"7828 Douglas Ave SE, Snoqualmie, WA 98065",356000.0,12.782686009834167,47.5279815,-121.8762768
2677,"7313 Chanticleer Ave SE, Snoqualmie, WA 98065",692500.0,13.44806351704363,47.536556299999994,-121.86833899999999
2678,"35505 SE English St, Snoqualmie, WA 98065",720000.0,13.487006490992238,47.5353301,-121.8672544
2679,"9416 Templeton Ave SE, Snoqualmie, WA 98065",425000.0,12.959844447906553,47.515986299999994,-121.87354209999998
2680,"3400 21st Ave W, Seattle, WA 98199",385000.0,12.86099861326992,47.6506205,-122.38300149999999
2681,"3434 33rd Ave W, Seattle, WA 98199",524000.0,13.169246963303179,47.65151845,-122.39921685805388
2682,"2214 W Halladay St, Seattle, WA 98199",575000.0,13.262125319779487,47.6423786,-122.38590269885356
2683,"2560 39th Ave W, Seattle, WA 98199",1225000.0,14.018451401960965,47.64243515,-122.40694055428064
2684,"3529 W Howe St, Seattle, WA 98199",1340000.0,14.108180171927094,47.63549525,-122.40210486617512
2685,"2145 Condon Way W, Seattle, WA 98199",690000.0,13.444446876573442,47.6388293,-122.39682501952278
2686,"3235 30th Ave W, Seattle, WA 98199",794154.0,13.585032676082449,47.6497965,-122.39589388574379
2687,"3219 34th Ave W, Seattle, WA 98199",630000.0,13.353475098367715,47.6492786,-122.40129955099441
2688,"4254 33rd Ave W, Seattle, WA 98199",582500.0,13.275084464421992,47.65926425,-122.39920528638982
2689,"2901 W Elmore St, Seattle, WA 98199",405100.0,12.911889229190782,47.657481,-122.3949548
2690,"3305 39th Ave W, Seattle, WA 98199",715000.0,13.480037821676145,47.649680200000006,-122.40705699371745
2691,"3047 21st Ave W, Seattle, WA 98199",607500.0,13.31710745419684,47.64798125,-122.38360530000001
2692,"1922 35th Ave W, Seattle, WA 98199",790000.0,13.579788224443204,47.6366069,-122.400854897749
2693,"2559 24th Ave W, Seattle, WA 98199",875000.0,13.681979165339751,47.64261320000001,-122.38794571935485
2694,"2204 W Emerson St, Seattle, WA 98199",410000.0,12.92391243868049,47.6541709,-122.38513304512131
2695,"2825 W Elmore St, Seattle, WA 98199",376000.0,12.837344422372032,47.6575213,-122.39396373275956
2696,"1414 Magnolia Blvd W, Seattle, WA 98199",980000.0,13.795307850646754,47.632670700000006,-122.39496708227301
2697,"2441-2499 Crane Dr W, Seattle, WA 98199",1655000.0,14.319311566793301,47.64767,-122.39758
2698,"3041 37th Ave W, Seattle, WA 98199",967500.0,13.782470703886075,47.648056700000005,-122.40499345176715
2699,"3227 Whalley Pl W, Seattle, WA 98199",994000.0,13.80949248563871,47.64959380000001,-122.39110819406024
2700,"3228 36th Ave W, Seattle, WA 98199",589000.0,13.286181462633724,47.64959385,-122.40328674696121
2701,"3621 45th Ave W, Seattle, WA 98199",750000.0,13.527828485512494,47.6534256,-122.41497565804156
2702,"2439 Piedmont Pl W, Seattle, WA 98199",629000.0,13.351886535682578,47.64074805,-122.40317044022578
2703,"3635 41st Ave W, Seattle, WA 98199",730000.0,13.500799813124575,47.65345525,-122.41030339418556
2704,"2825 W Elmore Pl, Seattle, WA 98199",865000.0,13.670484785914017,47.6569781,-122.39394961705256
2705,"2647 22nd Ave W, Seattle, WA 98199",640000.0,13.369223455335854,47.6443479,-122.3849071
2706,"3427 33rd Ave W, Seattle, WA 98199",499000.0,13.120361374733656,47.651253600000004,-122.4000186
2707,"2825 W Jameson St, Seattle, WA 98199",605004.0,13.312990348561371,47.659304600000006,-122.39387795
2708,"3613 Gilman Ave W, Seattle, WA 98199",386000.0,12.863592648446968,47.6526126,-122.3840122
2709,"4415 29th Ave W, Seattle, WA 98199",476000.0,13.073173133213556,47.660564799999996,-122.3952145
2710,"2637 22nd Ave W, Seattle, WA 98199",585000.0,13.279367126213993,47.6440271,-122.38490209999999
2711,"2002 28th Ave W, Seattle, WA 98199",575000.0,13.262125319779487,47.6371506,-122.39275239995787
2712,"3704 W Lawton St, Seattle, WA 98199",775000.0,13.560618308335483,47.6656267,-122.40604367161743
2713,"4432 30th Ave W, Seattle, WA 98199",799000.0,13.591116224748411,47.66101065,-122.39574869460556
2714,"2420 30th Ave W, Seattle, WA 98199",1095000.0,13.906264921232738,47.6402115,-122.39516616240832
2715,"2341 W Crockett St, Seattle, WA 98199",824000.0,13.621925808891609,47.6375105,-122.38799908750576
2716,"3465 21st Ave W, Seattle, WA 98199",435000.0,12.983101310070822,47.6518898,-122.383824
2717,"2340 Magnolia Blvd W, Seattle, WA 98199",1400000.0,14.151982794585487,47.63878920000001,-122.40889615189265
2718,"2505 42nd Ave W, Seattle, WA 98199",850000.0,13.652991628466498,47.6422909,-122.4111851301887
2719,"2617 W Barrett St, Seattle, WA 98199",1300000.0,14.077874822431765,47.64665835,-122.39101484916887
2720,"3423 33rd Ave W, Seattle, WA 98199",442900.0,13.00109928991129,47.65114570000001,-122.39980359999998
2721,"3009 W Emerson St, Seattle, WA 98199",565000.0,13.244581010128577,47.653856700000006,-122.39605394071738
2722,"3613 40th Ave W, Seattle, WA 98199",735000.0,13.507625778194974,47.6527116,-122.40814928399999
2723,"3215 37th Ave W, Seattle, WA 98199",819000.0,13.615839362835207,47.6491253,-122.40497674077379
2724,"3700 W Fulton St, Seattle, WA 98199",957000.0,13.771558670435091,47.64639125,-122.40509547468487
2725,"2855 36th Ave W, Seattle, WA 98199",1387800.0,14.143230317447586,47.646648600000006,-122.403995801262
2726,"2108 W Bertona St, Seattle, WA 98199",535000.0,13.190022025878143,47.6505223,-122.3838898
2727,"2827 43rd Ave W, Seattle, WA 98199",972000.0,13.787111083442577,47.64577415,-122.41228771226164
2728,"4003 W Emerson St, Seattle, WA 98199",616000.0,13.331002242515657,47.65388830000001,-122.40811207592138
2729,"3017 42nd Ave W, Seattle, WA 98199",1356925.0,14.120731668313939,47.6473914,-122.41105319760828
2730,"3906 W Briarcliff Ln, Seattle, WA 98199",1054690.0,13.868757442850647,47.6481723,-122.4074838
2731,"3505 W McGraw St, Seattle, WA 98199",1015000.0,13.830399170458024,47.639255,-122.40275744120187
2732,"4109 W Bertona St, Seattle, WA 98199",554729.0,13.226234985188736,47.65028155,-122.4100275496822
2733,"3433 21st Ave W, Seattle, WA 98199",439990.0,12.994507278363448,47.6512884,-122.3838235
2734,"2905 25th Ave W, Seattle, WA 98199",1195000.0,13.993656743347747,47.6460701,-122.38926420650915
2735,"2440 Magnolia Blvd W, Seattle, WA 98199",1250000.0,14.038654109278484,47.64076729999999,-122.41185414521685
2736,"2603 36th Ave W, Seattle, WA 98199",425000.0,12.959844447906553,47.6432968,-122.40398698673259
2737,"3051 36th Ave W, Seattle, WA 98199",639000.0,13.367659733359671,47.64828595,-122.40386421563494
2738,"3019 30th Ave W, Seattle, WA 98199",505000.0,13.132313708257497,47.64748085,-122.39591832231577
2739,"5426 40th Ave W, Seattle, WA 98199",12899000.0,16.372660346947274,47.66860595,-122.4090593248016
2740,"3401-3599 Arapahoe Pl W, Seattle, WA 98199",439333.333333,12.993013705375722,47.64767,-122.39758
2741,"2356 Rosemont Pl W, Seattle, WA 98199",193000.0,12.170445467887022,47.64051475,-122.40790918014976
2742,"2523 42nd Ave W, Seattle, WA 98199",535000.0,13.190022025878143,47.6428399,-122.41122115726368
2743,"3449 Magnolia Blvd W, Seattle, WA 98199",596165.428571,13.29827347224997,47.65147735,-122.41304640454146
2744,"2550 Westmont Way W, Seattle, WA 98199",535000.0,13.190022025878143,47.64246705,-122.40917399807896
2745,"2826 21st Ave W, Seattle, WA 98199",2560498.33333,14.755712458968693,47.64557070000001,-122.38310667513134
2746,"4304B 36th Ave W, Seattle, WA 98199",584000.0,13.277656261810364,47.64767,-122.39758
2747,"13134 234th Ct NE, Redmond, WA 98053",775000.0,13.560618308335483,47.640972,-122.03318
2748,"8814 218th Ave NE, Redmond, WA 98053",1090000.0,13.901688254205327,47.640972,-122.03318
2749,"26408 NE 70th St, Redmond, WA 98053",2280000.0,14.639686000930624,47.66756029999999,-122.1025626
2750,"24507 NE 77th Pl, Redmond, WA 98053",860000.0,13.664687668229691,47.6734711,-122.1558239
2751,"25823 NE 30th Ct, Redmond, WA 98053",1150000.0,13.955272500339433,47.640972,-122.03318
2752,"232nd Way, Redmond, WA 98053",428000.0,12.966878474563934,47.640972,-122.03318
2753,"3301-3389 289th Ave NE, Redmond, WA 98053",379500.0,12.84660987581782,47.640972,-122.03318
2754,"23733 NE Salal Pl, Redmond, WA 98053",559950.0,13.23560277301084,47.640972,-122.03318
2755,"7304 217th Pl NE, Redmond, WA 98053",569000.0,13.251635713108469,47.640972,-122.03318
2756,"9921 227th Way NE, Redmond, WA 98053",583000.0,13.27594246533263,47.68752965,-122.03813170068291
2757,"21630-21648 NE 67th St, Redmond, WA 98053",851000.0,13.65416740755551,47.640972,-122.03318
2758,"25005 NE Patterson Way, Redmond, WA 98053",1225000.0,14.018451401960965,47.640972,-122.03318
2759,"23549 NE 111th St, Redmond, WA 98053",265000.0,12.487485104968359,47.69681275,-122.02506570000001
2760,"23726 NE 134th Pl, Redmond, WA 98053",530000.0,13.180632285528304,47.640972,-122.03318
2761,"26021 NE 25th St, Redmond, WA 98053",633100.0,13.358383666532218,47.6316117,-122.09021489999999
2762,"4216 232nd Ave NE, Redmond, WA 98053",550000.0,13.217673557208654,47.640972,-122.03318
2763,"9881 244th Pl NE, Redmond, WA 98053",386380.0,12.864576620146545,47.6856143,-122.0130598
2764,"12449 240th Pl NE, Redmond, WA 98053",818000.0,13.614617615584883,47.640972,-122.03318
2765,"5830 246th Pl NE, Redmond, WA 98053",1300000.0,14.077874822431765,47.640972,-122.03318
2766,"8719 228th Way NE, Redmond, WA 98053",620000.0,13.337474757021274,47.67972625,-122.03491123794204
2767,"26933 NE Union Hill Rd, Redmond, WA 98053",540000.0,13.199324418540456,47.6750617,-122.08020690000001
2768,"4375 279th Ave NE, Redmond, WA 98053",700000.0,13.458835614025542,47.640972,-122.03318
2769,"24841 Redmond-Fall City Rd NE, Redmond, WA 98053",225000.0,12.323855681186558,47.640972,-122.03318
2770,"23571-23613 NE Twinberry Way, Redmond, WA 98053",413800.0,12.93313804429358,47.640972,-122.03318
2771,"21013 NE 60th Pl, Redmond, WA 98053",432000.0,12.976180867226248,47.66071285,-122.0590114
2772,"10741 242nd Pl NE, Redmond, WA 98053",660000.0,13.399995114002609,47.69417095,-122.01611555122857
2773,"19933 NE 85th St, Redmond, WA 98053",1200000.0,13.997832114758229,47.6784666,-122.1198777
2774,"8930-9034 236th Ave NE, Redmond, WA 98053",788600.0,13.578014500425663,47.640972,-122.03318
2775,"23744 NE 116th Pl, Redmond, WA 98053",715000.0,13.480037821676145,47.640972,-122.03318
2776,"3118 264th Ave NE, Redmond, WA 98053",587000.0,13.282780098810234,47.640972,-122.03318
2777,"24927 NE 108th St, Redmond, WA 98053",799000.0,13.591116224748411,47.694584000000006,-122.0161031
2778,"23039 NE 130th St, Redmond, WA 98053",429000.0,12.969212197910155,47.640972,-122.03318
2779,"4031 W Ames Lake Dr NE, Redmond, WA 98053",420000.0,12.948009990259552,47.640972,-122.03318
2780,"2525 276th Ct NE, Redmond, WA 98053",565000.0,13.244581010128577,47.640972,-122.03318
2781,"3249 E Ames Lake Dr NE, Redmond, WA 98053",672000.0,13.418013619505286,47.640972,-122.03318
2782,"6019 210th Ave NE, Redmond, WA 98053",405000.0,12.911642346088676,47.66139755,-122.06000357594341
2783,"13283 228th Pl NE, Redmond, WA 98053",415000.0,12.936033799212835,47.640972,-122.03318
2784,"3304 288th Ave NE, Redmond, WA 98053",475000.0,13.071070083016778,47.640972,-122.03318
2785,"23216 NE 126th St, Redmond, WA 98053",802000.0,13.594863886848652,47.640972,-122.03318
2786,"24035 NE Adair Rd, Redmond, WA 98053",930000.0,13.742939865129438,47.640972,-122.03318
2787,"12439 235th Pl NE, Redmond, WA 98053",835000.0,13.635187003832993,47.640972,-122.03318
2788,"22801-22899 NE 100th Pl, Redmond, WA 98053",600000.0,13.304684934198283,47.640972,-122.03318
2789,"12524 231st Ave NE, Redmond, WA 98053",579000.0,13.269057756555132,47.640972,-122.03318
2790,"21306 NE 69th Ct, Redmond, WA 98053",743700.0,13.519393006691391,47.640972,-122.03318
2791,"7617 245th Way NE, Redmond, WA 98053",740000.0,13.514405465180353,47.640972,-122.03318
2792,"4792-4798 281st Ave NE, Redmond, WA 98053",695000.0,13.45166712454693,47.640972,-122.03318
2793,"19851 NE Redmond Rd, Redmond, WA 98053",784000.0,13.572164299332545,47.6924362,-122.0789702
2794,"7435 245th Way NE, Redmond, WA 98053",699000.0,13.457406021215947,47.640972,-122.03318
2795,"10326 216th Ct NE, Redmond, WA 98053",950000.0,13.764217263576723,47.640972,-122.03318
2796,"11000 243rd Ave NE, Redmond, WA 98053",680000.0,13.42984807715229,47.6964851,-122.01692795
2797,"9181 226th Pl NE, Redmond, WA 98053",632500.0,13.357435499583813,47.68333270000001,-122.03852079999999
2798,"12115 Big Leaf Way NE, Redmond, WA 98053",738500.0,13.512376380953572,47.640972,-122.03318
2799,"21502 NE 103rd St, Redmond, WA 98053",975000.0,13.790192749979985,47.691916600000006,-122.1267206
2800,"9115 227 Ave NE, Redmond, WA 98053",535000.0,13.190022025878143,47.640972,-122.03318
2801,"23112 NE 127th Way, Redmond, WA 98053",564000.0,13.242809530480196,47.640972,-122.03318
2802,"7210 221st Ave NE, Redmond, WA 98053",720000.0,13.487006490992238,47.640972,-122.03318
2803,"23047 NE 130th St, Redmond, WA 98053",437000.0,12.987688474077727,47.640972,-122.03318
2804,"5310 236th Ave NE, Redmond, WA 98053",925000.0,13.737549016494562,47.6769093,-122.0250686
2805,"24233 NE 131st Terrace, Redmond, WA 98053",728050.0,13.49812500613905,47.640972,-122.03318
2806,"Eastridge Drive Promenade, Redmond, WA 98053",734990.0,13.507612172660242,47.640972,-122.03318
2807,"22540 NE 92nd St, Redmond, WA 98053",650000.0,13.38472764187182,47.68299745,-122.03894719860405
2808,"Sunrise Loop Trail, Redmond, WA 98053",754800.0,13.534208092476533,47.66257185,-122.15778307970714
2809,"5420 239th Pl NE, Redmond, WA 98053",835000.0,13.635187003832993,47.640972,-122.03318
2810,"8510 258th Ave NE, Redmond, WA 98053",806000.0,13.599839021488766,47.640972,-122.03318
2811,"27514 NE 31st Ct, Redmond, WA 98053",425000.0,12.959844447906553,47.63795645,-122.10624852370209
2812,"2540 265th Ave NE, Redmond, WA 98053",620000.0,13.337474757021274,47.640972,-122.03318
2813,"20418 NE 64th Pl, Redmond, WA 98053",1295648.0,14.074521514064784,47.640972,-122.03318
2814,"2515 263rd Ct NE, Redmond, WA 98053",850000.0,13.652991628466498,47.640972,-122.03318
2815,"23339 NE 126th St, Redmond, WA 98053",675000.0,13.422467969854667,47.640972,-122.03318
2816,"9754 228th Terrace NE, Redmond, WA 98053",608000.0,13.317930160948304,47.68688545000001,-122.03587151629185
2817,"5519 236th Ave NE, Redmond, WA 98053",568000.0,13.249876697703288,47.6769093,-122.0250686
2818,"23607 NE 72nd St, Redmond, WA 98053",602000.0,13.308012724290958,47.66905070000001,-122.13697959999999
2819,"8906-8914 236th Ave NE, Redmond, WA 98053",780000.0,13.567049198665774,47.640972,-122.03318
2820,"13471 Adair Creek Way NE, Redmond, WA 98053",419000.0,12.945626198904275,47.640972,-122.03318
2821,"3009 W Ames Lake Dr NE, Redmond, WA 98053",170000.0,12.043553716032399,47.640972,-122.03318
2822,"3036 E Ames Lake Dr NE, Redmond, WA 98053",485000.0,13.091904169919621,47.640972,-122.03318
2823,"8950 237th Pl NE, Redmond, WA 98053",920000.0,13.732128949025222,47.6806844,-122.02397920000001
2824,"9342 221st PI NE, Redmond, WA 98053",825000.0,13.623138665316818,47.640972,-122.03318
2825,"23203 NE 78th Way, Redmond, WA 98053",700000.0,13.458835614025542,47.67367410000001,-122.1424517
2826,"21101-21199 NE 78th St, Redmond, WA 98053",915000.0,13.726679344257658,47.640972,-122.03318
2827,"5725 251st Ct NE, Redmond, WA 98053",1100000.0,13.9108207377686,47.640972,-122.03318
2828,"9622 242nd Way NE, Redmond, WA 98053",861990.0,13.666998948650464,47.6854655,-122.01650559999999
2829,"Nuthatch Trail, Redmond, WA 98053",866000.0,13.671640187544572,47.6851706,-122.027217
2830,"21837 NE 102nd St, Redmond, WA 98053",888550.0,13.697346199613632,47.6899956,-122.03282150000001
2831,"22701 NE 57th Ct, Redmond, WA 98053",1360000.0,14.122995257712235,47.640972,-122.03318
2832,"Adair Creek Trail, Redmond, WA 98053",592350.0,13.291852955382906,47.640972,-122.03318
2833,"22857 NE 138th Ct, Redmond, WA 98053",810000.0,13.604789526648622,47.640972,-122.03318
2834,"22720 NE 46th St, Redmond, WA 98053",720500.0,13.487700694421713,47.6508045,-122.1187678
2835,"9954 227th Way NE, Redmond, WA 98053",610000.0,13.321214236149494,47.68807805,-122.03782780242703
2836,"12412 243rd Terrace NE, Redmond, WA 98053",498800.0,13.11996049278802,47.640972,-122.03318
2837,"13555 Adair Creek Way NE, Redmond, WA 98053",737000.0,13.510343171171474,47.640972,-122.03318
2838,"9788-16090 NE Quail Creek Dr, Redmond, WA 98053",635000.0,13.36138027787483,47.640972,-122.03318
2839,"12468 240th Pl NE, Redmond, WA 98053",741500.0,13.516430440560123,47.640972,-122.03318
2840,"3040 273rd Ave NE, Redmond, WA 98053",592105.714286,13.291440469353217,47.640972,-122.03318
2841,"7047 208th Ave NE, Redmond, WA 98053",592105.714286,13.291440469353217,47.640972,-122.03318
2842,"10915 243rd Ave NE, Redmond, WA 98053",216000.0,12.283033686666302,47.695451299999995,-122.01681240535365
2843,"3046 Quail Creek Way NE, Redmond, WA 98053",677099.565217,13.425573609348291,47.640972,-122.03318
2844,"7238 221st Ave NE, Redmond, WA 98053",677099.565217,13.425573609348291,47.640972,-122.03318
2845,"13420 SE 182nd St, Renton, WA 98058",365000.0,12.80765263256463,47.439730700000005,-122.1756169
2846,"11853 SE 176th Ct, Renton, WA 98058",345000.0,12.751299696013497,47.4444151,-122.18196637518795
2847,"19313 140th Pl SE, Renton, WA 98058",310000.0,12.644327576461329,47.461877799999996,-122.14926270000001
2848,"19501 135th Ave SE, Renton, WA 98058",339950.0,12.736553826954605,47.468010299999996,-122.16113179999999
2849,"17109 139th Pl SE, Renton, WA 98058",297950.0,12.604680966175126,47.462610999999995,-122.1526981
2850,"17814 161st Ave SE, Renton, WA 98058",323000.0,12.685407602204794,47.4628533,-122.1256301
2851,"16828 166th Pl SE, Renton, WA 98058",330000.0,12.706847933442663,47.472717700000004,-122.1184094
2852,"16411 120th Ave SE, Renton, WA 98058",225000.0,12.323855681186558,47.45565720000001,-122.18077619643124
2853,"17217 Woodside Dr SE, Renton, WA 98058",335000.0,12.721885810807203,47.4479495,-122.1200135
2854,"18416 172nd Ct SE, Renton, WA 98058",455000.0,13.028052697933088,47.43689995,-122.11102485003245
2855,"16700 SE 161st St, Renton, WA 98058",475000.0,13.071070083016778,47.4584932,-122.1654412
2856,"12902 SE 158th Pl, Renton, WA 98058",252350.0,12.43857229176841,47.4611485,-122.16886439955357
2857,"3311 SE 17th St, Renton, WA 98058",225000.0,12.323855681186558,47.46553605,-122.17413340321858
2858,"16703 133rd Pl SE, Renton, WA 98058",317000.0,12.666657052859417,47.45283175,-122.16268572147457
2859,"12652 SE 160th St, Renton, WA 98058",345000.0,12.751299696013497,47.46036315,-122.1703732465465
2860,"18303 155th Pl SE, Renton, WA 98058",415000.0,12.936033799212835,47.438062,-122.13406029954369
2861,"12611 SE 160th St, Renton, WA 98058",290000.0,12.577636201962656,47.459940100000004,-122.1720169543012
2862,"16215 SE 172nd Ct, Renton, WA 98058",305000.0,12.628067055589549,47.447603,-122.12395895416668
2863,"16336 131st Ave SE, Renton, WA 98058",319950.0,12.675920012567607,47.4567649,-122.16524247685469
2864,"17110-17116 146th Ave SE, Renton, WA 98058",442500.0,13.00019574343012,47.449428000000005,-122.14552166666668
2865,"14223 SE 179th Pl, Renton, WA 98058",390000.0,12.873902018105829,47.4417911,-122.17737450000001
2866,"16819 SE 171st Pl, Renton, WA 98058",405000.0,12.911642346088676,47.448997399999996,-122.16678929999999
2867,"19300 142nd Pl SE, Renton, WA 98058",255000.0,12.449018824140563,47.4731404,-122.1499304
2868,"15216 SE 176th Pl, Renton, WA 98058",335000.0,12.721885810807203,47.444637,-122.1369365
2869,"16032 SE 170th Pl, Renton, WA 98058",388000.0,12.86876061860541,47.4500038,-122.166523
2870,"3113 SE 6th St, Renton, WA 98058",199000.0,12.201060103706629,47.47636225,-122.1769173
2871,"11674 SE 189th Pl, Renton, WA 98058",346000.0,12.75419405403986,47.43243035,-122.18497179846328
2872,"16727 163rd Pl SE, Renton, WA 98058",399000.0,12.896716695872,47.4760948,-122.1231142
2873,"16423 126th Pl SE, Renton, WA 98058",305000.0,12.628067055589549,47.4559193,-122.17085887745935
2874,"18401 124th Ave SE, Renton, WA 98058",326000.0,12.694652660348845,47.4375589,-122.17593353044491
2875,"16084 SE 172nd Pl, Renton, WA 98058",306000.0,12.631340380934517,47.4481785,-122.125119
2876,"17018 124th Ave SE, Renton, WA 98058",230000.0,12.345834587905333,47.449951399999996,-122.17611461579253
2877,"14904 133rd Ave SE, Renton, WA 98058",231000.0,12.35017298950393,47.469281,-122.16206950326796
2878,"3109 SE 17th Ct, Renton, WA 98058",332000.0,12.712890247898626,47.46531134999999,-122.17615550115929
2879,"530 Olympia Ave SE, Renton, WA 98058",295000.0,12.594730635321957,47.47532195,-122.17189704968449
2880,"15637 156th Pl SE, Renton, WA 98058",349900.0,12.765402678355779,47.4624415,-122.1320435
2881,"14608 SE 195th Pl, Renton, WA 98058",272500.0,12.515393893085436,47.4272995,-122.14705373855335
2882,"16710 133rd Pl SE, Renton, WA 98058",320000.0,12.676076274775909,47.4525166,-122.1621541089368
2883,"15035-15041 SE Fairwood Blvd, Renton, WA 98058",327500.0,12.699243334057444,47.450723,-122.13937632937841
2884,"15901-15999 131st Pl SE, Renton, WA 98058",335000.0,12.721885810807203,47.448322,-122.14583999999999
2885,"SE 170th Pl, Renton, WA 98058",427500.0,12.965709567358951,47.4500038,-122.166523
2886,"17026 124th Ave SE, Renton, WA 98058",189000.0,12.14950229404178,47.4497375,-122.1761858
2887,"17019 193rd Ave SE, Renton, WA 98058",455000.0,13.028052697933088,47.44939075,-122.0837901
2888,"16016 SE 173rd St, Renton, WA 98058",341000.0,12.739637756265655,47.447677299999995,-122.1873183
2889,"16518-16526 147th Ave SE, Renton, WA 98058",390000.0,12.873902018105829,47.454073,-122.14362175
2890,"18429 W Lake Desire Dr SE, Renton, WA 98058",305100.0,12.628394870704762,47.448322,-122.14583999999999
2891,"11644 SE 163rd St, Renton, WA 98058",223000.0,12.314927050442256,47.45721555,-122.18404170058709
2892,"14114 SE 198th St, Renton, WA 98058",419000.0,12.945626198904275,47.4247915,-122.152864
2893,"13738 SE 199th Pl, Renton, WA 98058",353500.0,12.775638764318764,47.42478715,-122.15807569186487
2894,"19000 196th Ave SE, Renton, WA 98058",554000.0,13.224919965729422,47.473007,-122.07965159999998
2895,"12727 SE 191st Pl, Renton, WA 98058",304000.0,12.624782980388359,47.43083370000001,-122.1805267
2896,"14609 SE 195th Pl, Renton, WA 98058",229950.0,12.345617172968069,47.4268935,-122.14712374739582
2897,"15801 SE 175th Pl, Renton, WA 98058",345000.0,12.751299696013497,47.4450195,-122.1289345
2898,"17917 162nd Pl SE, Renton, WA 98058",365000.0,12.80765263256463,47.440991,-122.1249045
2899,"16304 128th Pl SE, Renton, WA 98058",325000.0,12.691580461311874,47.45742205,-122.168961575
2900,"11915 SE 161st St, Renton, WA 98058",230000.0,12.345834587905333,47.45905385,-122.18103620039143
2901,"18820 129th Pl SE, Renton, WA 98058",299000.0,12.608198852372823,47.461337,-122.16792690000001
2902,"13805 SE Fairwood Blvd, Renton, WA 98058",269900.0,12.505806799006097,47.4555945,-122.15708556578949
2903,"14007 SE 159th Pl, Renton, WA 98058",429900.0,12.971307902484373,47.459748499999996,-122.149927
2904,"18210 170th Pl SE, Renton, WA 98058",340000.0,12.736700896592344,47.4388987,-122.11382040504114
2905,"1809 Glenwood Ave SE, Renton, WA 98058",279000.0,12.538967060803502,47.4641376,-122.17986509999999
2906,"13038 SE 184th Pl, Renton, WA 98058",359900.0,12.793581494067123,47.4373224,-122.19330159999998
2907,"17403 159th Ave SE, Renton, WA 98058",324000.0,12.688498794774466,47.4629014,-122.1279384
2908,"19335 133rd Pl SE, Renton, WA 98058",349950.0,12.765545566117686,47.42894265,-122.16389158592966
2909,"18823 SE 216th St, Renton, WA 98058",589950.0,13.287793066528065,47.40874105,-122.08906365
2910,"12410 SE 168th St, Renton, WA 98058",280000.0,12.542544882151386,47.452581099999996,-122.17592535
2911,"15617 160th Ct SE, Renton, WA 98058",350000.0,12.765688433465597,47.462267,-122.12698498305352
2912,"16411 139th Pl SE, Renton, WA 98058",302000.0,12.618182296357007,47.462610999999995,-122.1526981
2913,"14229 SE 165th Pl, Renton, WA 98058",300000.0,12.611537753638338,47.45388300000001,-122.14986524849256
